2026-02-10 09:08:38.035 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 09:08:38.048 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 09:08:38.050 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 09:08:38.064 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 09:24:38.221 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 09:24:38.221 [main] DEBUG org.hibernate.orm.results -     modelos.Autor(1300786368947200).articulos -> DelayedCollectionInitializer(modelos.Autor(1300786368947200).articulos)@1464778159 (PluralAttribute(modelos.Autor.articulos))
2026-02-10 09:24:38.221 [main] DEBUG org.hibernate.orm.results -     modelos.Autor(1300786368947200) -> EntityResultInitializer(modelos.Autor(1300786368947200))@871582126 (SingleTableEntityPersister(modelos.Autor))
2026-02-10 09:24:38.221 [main] DEBUG org.hibernate.SQL - 
    select
        a1_0.dni,
        a1_0.email,
        a1_0.nombre 
    from
        autor a1_0
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1222679E]
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelos.Autor(1300786368947200)): 1222679E
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1222679E]
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelos.Autor(1300786368947200).articulos#1222679E
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelos.Autor(1300786368947200)#1222679E] : Autor [dni=1222679E, nombre=null, email=null]
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [florito@gmail.com]
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Ramon Florito]
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelos.Autor(1300786368947200)#1222679E
2026-02-10 09:24:38.224 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@38cf3ae1
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [12345678C]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelos.Autor(1300786368947200)): 12345678C
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [12345678C]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelos.Autor(1300786368947200).articulos#12345678C
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelos.Autor(1300786368947200)#12345678C] : Autor [dni=12345678C, nombre=null, email=null]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [flores@gmail.com]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Pepa Flores]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelos.Autor(1300786368947200)#12345678C
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@38cf3ae1
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [12345679E]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelos.Autor(1300786368947200)): 12345679E
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [12345679E]
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelos.Autor(1300786368947200).articulos#12345679E
2026-02-10 09:24:38.225 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelos.Autor(1300786368947200)#12345679E] : Autor [dni=12345679E, nombre=null, email=null]
2026-02-10 09:24:38.226 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [florero@gmail.com]
2026-02-10 09:24:38.226 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Ruperta Florero]
2026-02-10 09:24:38.226 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelos.Autor(1300786368947200)#12345679E
2026-02-10 09:24:38.226 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@38cf3ae1
2026-02-10 09:24:38.226 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.227 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.228 [main] DEBUG controladores.GestionaArticulos - Autor [dni=1222679E, nombre=Ramon Florito, email=florito@gmail.com]
2026-02-10 09:24:38.229 [main] DEBUG controladores.GestionaArticulos - Autor [dni=12345678C, nombre=Pepa Flores, email=flores@gmail.com]
2026-02-10 09:24:38.229 [main] DEBUG controladores.GestionaArticulos - Autor [dni=12345679E, nombre=Ruperta Florero, email=florero@gmail.com]
2026-02-10 09:24:38.229 [main] DEBUG org.hibernate.orm.query.hql - HQL : FROM modelos.Articulo
2026-02-10 09:24:38.230 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Handling root path - modelos.Articulo
2026-02-10 09:24:38.230 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Encountered implicit select clause : FROMmodelos.Articulo
2026-02-10 09:24:38.230 [main] DEBUG org.hibernate.orm.query.sqm.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [root] - `modelos.Articulo(1300786411075200)`
            <- [root] - `modelos.Articulo(1300786411075200)`
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `modelos.Articulo(1300786411075200)`
          <- [root] - `modelos.Articulo(1300786411075200)`
        <- [from]
      <- [query-spec]
    <- [select]

2026-02-10 09:24:38.230 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : a1_0
2026-02-10 09:24:38.230 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(modelos.Articulo(1300786411075200))] with identifierForTableGroup [modelos.Articulo] for NavigablePath [modelos.Articulo] 
2026-02-10 09:24:38.231 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-EntityResultImpl [modelos.Articulo(1300786411075200)]
 |  +-DelayedCollectionFetch [modelos.Articulo(1300786411075200).autores]
 |  +-BasicFetch [modelos.Articulo(1300786411075200).numPaginaFin]
 |  +-BasicFetch [modelos.Articulo(1300786411075200).numPaginaInicio]
 |  +-CircularFetchImpl [modelos.Articulo(1300786411075200).revista]
 |  \-BasicFetch [modelos.Articulo(1300786411075200).titulo]

2026-02-10 09:24:38.231 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (a1 : modelos.Articulo(1300786411075200)) {
          primaryTableReference : articulo as a1_0
        }
      }
    }

2026-02-10 09:24:38.231 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = NORMAL
2026-02-10 09:24:38.232 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 09:24:38.232 [main] DEBUG org.hibernate.orm.results -     modelos.Articulo(1300786411075200).autores -> DelayedCollectionInitializer(modelos.Articulo(1300786411075200).autores)@1606886748 (PluralAttribute(modelos.Articulo.autores))
2026-02-10 09:24:38.233 [main] DEBUG org.hibernate.orm.results -     modelos.Articulo(1300786411075200).revista -> EntitySelectFetchInitializer(modelos.Articulo(1300786411075200).revista)@547647542 (ToOneAttributeMapping(NavigableRole[modelos.Articulo.revista])@850300711)
2026-02-10 09:24:38.233 [main] DEBUG org.hibernate.orm.results -     modelos.Articulo(1300786411075200) -> EntityResultInitializer(modelos.Articulo(1300786411075200))@1891763647 (SingleTableEntityPersister(modelos.Articulo))
2026-02-10 09:24:38.233 [main] DEBUG org.hibernate.SQL - 
    select
        a1_0.idArticulo,
        a1_0.numPaginaFin,
        a1_0.numPaginaInicio,
        a1_0.idRevista,
        a1_0.titulo 
    from
        articulo a1_0
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelos.Articulo(1300786411075200)): 1
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [1]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelos.Articulo(1300786411075200).autores#1
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelos.Articulo(1300786411075200)#1] : Articulo [idArticulo=1, titulo=null, numPaginaInicio=0, numPaginaFin=0]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [null]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [1]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [5]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [Seguridad en la web]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelos.Articulo(1300786411075200)#1
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@596afb2f
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelos.Articulo(1300786411075200)): 2
2026-02-10 09:24:38.236 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelos.Articulo(1300786411075200).autores#2
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelos.Articulo(1300786411075200)#2] : Articulo [idArticulo=2, titulo=null, numPaginaInicio=0, numPaginaFin=0]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [null]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [15]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [10]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [Seguridad en los datos]
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelos.Articulo(1300786411075200)#2
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@596afb2f
2026-02-10 09:24:38.237 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.239 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.239 [main] DEBUG controladores.GestionaArticulos - Articulo [idArticulo=1, titulo=Seguridad en la web, numPaginaInicio=5, numPaginaFin=1]
2026-02-10 09:24:38.239 [main] DEBUG controladores.GestionaArticulos - Articulo [idArticulo=2, titulo=Seguridad en los datos, numPaginaInicio=10, numPaginaFin=15]
2026-02-10 09:24:38.239 [main] DEBUG org.hibernate.orm.query.hql - HQL : SELECT r.nombre, COUNT(a) FROM Revista r LEFT JOIN r.articulos a GROUP BY r.nombre
2026-02-10 09:24:38.287 [main] DEBUG org.hibernate.orm.query.hql.reservedWordAsIdentifier - Encountered use of reserved word as identifier : (
2026-02-10 09:24:38.301 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Handling root path - Revista
2026-02-10 09:24:38.324 [main] DEBUG org.hibernate.orm.query.sqm.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [basic-path] - `modelos.Revista(r).nombre`
          <- [selection]
          -> [selection]
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `modelos.Revista(r)`
            -> [joins]
              -> [attribute] - `modelos.Revista(r).articulos(a)`
                  [fetched = false]
              <- [attribute] - `modelos.Revista(r).articulos(a)`
            <- [joins]
          <- [root] - `modelos.Revista(r)`
        <- [from]
        -> [group-by]
          -> [basic-path] - `modelos.Revista(r).nombre`
        <- [group-by]
      <- [query-spec]
    <- [select]

2026-02-10 09:24:38.325 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : r1_0
2026-02-10 09:24:38.325 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(modelos.Revista(r))] with identifierForTableGroup [modelos.Revista] for NavigablePath [modelos.Revista] 
2026-02-10 09:24:38.325 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : a1_0
2026-02-10 09:24:38.326 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.OneToManyTableGroup@5bccaedb] with identifierForTableGroup [modelos.Revista.articulos] for NavigablePath [modelos.Revista.articulos] 
2026-02-10 09:24:38.326 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(modelos.Revista(r).articulos(a).{element})] with identifierForTableGroup [modelos.Revista.articulos.{element}] for NavigablePath [modelos.Revista.articulos.{element}] 
2026-02-10 09:24:38.336 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 +-BasicResult [modelos.Revista(r).nombre]
 \-BasicResult

2026-02-10 09:24:38.336 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (r1 : modelos.Revista(r)) {
          primaryTableReference : revista as r1_0
          TableGroupJoins {
            left  join OneToManyTableGroup (a1 : modelos.Revista(r).articulos(a)) {
              primaryTableReference : articulo as a1_0
            }
          }
        }
      }
    }

2026-02-10 09:24:38.340 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = NORMAL
2026-02-10 09:24:38.340 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 09:24:38.340 [main] DEBUG org.hibernate.SQL - 
    select
        r1_0.nombre,
        count(a1_0.idArticulo) 
    from
        revista r1_0 
    left join
        articulo a1_0 
            on r1_0.idRevista=a1_0.idRevista 
    group by
        r1_0.nombre
2026-02-10 09:24:38.343 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 2) : org.hibernate.sql.results.graph.basic.BasicResultAssembler@54b2d002
2026-02-10 09:24:38.343 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [Revista 1]
2026-02-10 09:24:38.344 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (1 / 2) : org.hibernate.sql.results.graph.basic.BasicResultAssembler@1d1c63af
2026-02-10 09:24:38.344 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [0]
2026-02-10 09:24:38.344 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.345 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.345 [main] DEBUG org.hibernate.orm.query.hql - HQL : SELECT r.nombre, r.fecha, r.numeroRevista FROM Revista r WHERE r.fecha < :fechaLimite
2026-02-10 09:24:38.356 [main] DEBUG org.hibernate.query.hql.internal.SemanticQueryBuilder - Handling root path - Revista
2026-02-10 09:24:38.365 [main] DEBUG org.hibernate.orm.query.sqm.creation - Applying inferable type to SqmExpression [SqmNamedParameter(fechaLimite)] : null -> BasicSqmPathSource(fecha : LocalDate)
2026-02-10 09:24:38.366 [main] DEBUG org.hibernate.orm.query.sqm.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [basic-path] - `modelos.Revista(r).nombre`
          <- [selection]
          -> [selection]
            -> [basic-path] - `modelos.Revista(r).fecha`
          <- [selection]
          -> [selection]
            -> [basic-path] - `modelos.Revista(r).numeroRevista`
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `modelos.Revista(r)`
          <- [root] - `modelos.Revista(r)`
        <- [from]
        -> [where]
          -> [LESS_THAN]
              -> [basic-path] - `modelos.Revista(r).fecha`
              :fechaLimite
          <- [LESS_THAN]
        <- [where]
      <- [query-spec]
    <- [select]

2026-02-10 09:24:38.380 [main] DEBUG org.hibernate.orm.sql.ast.create - Created new SQL alias : r1_0
2026-02-10 09:24:38.381 [main] DEBUG org.hibernate.orm.sql.ast.create - Registration of TableGroup [StandardTableGroup(modelos.Revista(r))] with identifierForTableGroup [modelos.Revista] for NavigablePath [modelos.Revista] 
2026-02-10 09:24:38.383 [main] DEBUG org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter - Determining mapping-model type for SqmParameter : SqmNamedParameter(fechaLimite)
2026-02-10 09:24:38.385 [main] DEBUG org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter - Determining mapping-model type for SqmPath : SqmBasicValuedSimplePath(modelos.Revista(r).fecha) 
2026-02-10 09:24:38.389 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 +-BasicResult [modelos.Revista(r).nombre]
 +-BasicResult [modelos.Revista(r).fecha]
 \-BasicResult [modelos.Revista(r).numeroRevista]

2026-02-10 09:24:38.390 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (r1 : modelos.Revista(r)) {
          primaryTableReference : revista as r1_0
        }
      }
    }

2026-02-10 09:24:38.391 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = NORMAL
2026-02-10 09:24:38.391 [main] DEBUG org.hibernate.orm.results - Initializer list
2026-02-10 09:24:38.391 [main] DEBUG org.hibernate.SQL - 
    select
        r1_0.nombre,
        r1_0.fecha,
        r1_0.numeroRevista 
    from
        revista r1_0 
    where
        r1_0.fecha<?
2026-02-10 09:24:38.397 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:24:38.398 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2026-02-10 09:25:52.140 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 09:25:52.152 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 09:25:52.154 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 09:25:52.168 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 09:25:52.169 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2026-02-10 09:25:52.277 [main] DEBUG org.hibernate.boot.jaxb.internal.stax.LocalXmlResourceResolver - Checking public/system identifiers `-//Hibernate/Hibernate Configuration DTD 3.0//EN`/`https://hibernate.org/dtd/hibernate-configuration-3.0.dtd` as DTD references
2026-02-10 09:25:52.611 [main] DEBUG org.hibernate.boot.cfgxml.internal.JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2026-02-10 09:25:52.775 [main] DEBUG org.hibernate.orm.idgen.factory - Resolving IdentifierGenerator instances will not use CDI as it was not configured
2026-02-10 09:25:52.778 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2026-02-10 09:25:52.778 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2026-02-10 09:25:52.778 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2026-02-10 09:25:52.779 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2026-02-10 09:25:52.779 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2026-02-10 09:25:52.779 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2026-02-10 09:25:52.780 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2026-02-10 09:25:52.780 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2026-02-10 09:25:52.781 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2026-02-10 09:25:52.781 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2026-02-10 09:25:52.781 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2026-02-10 09:25:52.782 [main] DEBUG org.hibernate.orm.idgen.factory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2026-02-10 09:25:52.785 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2026-02-10 09:25:52.785 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2026-02-10 09:25:52.831 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(FloatTypeDescriptor) replaced previous registration(DoubleTypeDescriptor)
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@1fde4f40
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@1fde4f40
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@1fde4f40
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@49cf9028
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@49cf9028
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.BasicTypeReference@2b61a019
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@2b61a019
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@11a00961
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@11a00961
2026-02-10 09:25:52.840 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@7ce9e05a
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.BasicTypeReference@7ce9e05a
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@7ce9e05a
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BasicTypeReference@4992613f
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@4992613f
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BasicTypeReference@4992613f
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@6fd5717c
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@6fd5717c
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.BasicTypeReference@6fd5717c
2026-02-10 09:25:52.842 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.BasicTypeReference@6fd5717c
2026-02-10 09:25:52.843 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.BasicTypeReference@7e2f86e6
2026-02-10 09:25:52.843 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BasicTypeReference@4d774249
2026-02-10 09:25:52.843 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@4d774249
2026-02-10 09:25:52.843 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@17b64941
